a,b,c,d,e,PM2.5
3.28829,-0.91577,0.13422,0.03189,-0.12358,0.557522124
2.77233,1.18601,0.1621,-0.90549,-0.34566,0.601769912
2.46425,0.16387,-0.0485,-0.69512,-1.05221,0.601769912
2.54698,1.09002,0.62421,-1.17759,-0.37643,0.557522124
1.84988,1.14885,0.08359,-0.66756,0.14542,0.548672566
1.39718,0.87783,-0.79494,-1.55605,0.41273,0.539823009
1.46763,0.3921,-0.82959,-1.95593,0.20607,0.486725664
1.51617,-0.75345,-0.91005,-0.20707,-1.12327,0.548672566
0.88787,-0.84981,-0.72482,-0.51429,-0.62736,0.548672566
0.33493,-0.44076,-0.78107,0.41901,-0.0101,0.548672566
-0.29563,-0.40222,-0.40351,0.4832,0.26768,0.079646018
-0.08421,-0.36868,-0.13338,0.66867,0.09158,0.14159292
-0.10548,-0.38928,-0.1512,0.53299,0.04296,0.194690265
-0.00994,-0.46538,-0.15495,0.6554,-0.05368,0.247787611
0.29991,-0.42537,-0.01169,1.11708,0.00526,0.230088496
0.88048,-0.6974,-0.02262,0.31012,-0.6455,0.309734513
3.65598,-0.16999,1.81851,-0.38981,-0.73843,0.309734513
1.69079,0.49427,-0.67683,-1.16289,-0.26046,0.407079646
1.47426,0.84083,-1.26341,-0.0019,-0.02175,0.495575221
1.51492,1.61231,-1.60748,0.55548,0.05812,0.504424779
2.49678,1.31409,-1.32209,0.06738,-0.43875,0.389380531
4.11097,0.8597,-0.30105,0.53291,-0.75809,0.460176991
3.32607,-0.23402,-0.5718,0.54992,-1.25553,0.460176991
2.09777,-0.12763,-0.39613,1.52767,-0.50216,0.469026549
1.46436,-0.35951,-0.62117,1.05411,-0.42354,0.407079646
0.70961,-0.26065,-0.80154,1.02904,-0.20168,0.433628319
0.28083,-0.23088,-0.82975,0.66943,-0.11094,0.362831858
-0.14533,-0.30322,-0.85546,0.63595,0.14188,0.309734513
-0.83165,-0.49974,-0.41641,0.31017,0.07553,0.17699115
-0.75503,-0.53862,-0.30411,0.29705,0.06089,0.168141593
-0.4919,-0.62004,-0.14211,0.43683,-0.15294,0.150442478
1.24573,-1.14861,0.51949,0.72565,-0.5293,0.044247788
3.78473,-0.53045,2.34422,-0.22898,0.00356,0.123893805
2.46636,0.74759,-0.22936,-0.67056,-0.40189,0.265486726
3.33384,1.19176,0.50811,-0.02498,-1.01876,0.442477876
3.6194,1.38556,0.97823,0.06661,-0.86201,0.442477876
1.58669,1.67012,-0.06592,-0.47752,-0.11993,0.513274336
0.23305,-0.10407,-1.06353,0.2452,-0.43927,0.398230088
0.2408,-0.5905,-1.08918,-0.02485,-0.81258,0.362831858
1.21469,-0.27337,-0.77744,0.41749,-0.4431,0.407079646
0.1699,-0.56359,-0.77544,-0.14236,-0.8841,0.398230088
-0.13456,-0.32171,-0.44635,-0.08827,-0.46843,0.389380531
-0.62415,0.00538,-0.68656,0.56524,-0.28801,0.309734513
-0.04108,-0.93623,-0.93707,-0.42024,-0.41349,0.362831858
-0.12002,-0.50083,-0.66946,0.0449,0.21001,0.398230088
-0.04499,-0.80362,-0.47404,-0.28453,0.12175,0.415929204
0.6557,-0.7956,-0.4784,0.52836,-0.38455,0.477876106
2.61355,-1.30746,0.95674,1.19764,-1.30521,0.451327434
4.46852,-0.23582,1.19356,0.28731,-0.09071,0.460176991
2.59689,-0.02701,-0.60772,-0.61483,-0.6611,0.513274336
1.03486,1.07164,-1.74174,-0.08123,-0.24369,0.637168142
1.17247,1.52174,-2.04891,0.26103,0.01883,0.575221239
2.62657,1.77086,-2.16908,1.95637,0.44366,0.557522124
2.72143,1.88738,-2.17483,1.837,0.7454,0.460176991
0.71477,1.86646,-1.13511,0.4729,-0.07223,0.469026549
1.42567,0.58037,-0.68955,-0.60736,0.03903,0.654867257
1.9377,0.37081,-0.61877,0.87588,-0.10455,0.663716814
2.71428,0.57239,-0.88634,1.75579,0.18321,0.743362832
2.39065,0.71908,-1.28821,1.637,0.43031,0.734513274
1.32118,0.61554,-0.78029,0.6645,0.16023,0.628318584
0.66118,0.2545,-0.65075,0.06923,0.32459,0.460176991
0.08353,0.16179,-0.44605,0.02552,0.54781,0.212389381
-0.20519,0.4182,-0.51852,0.66207,0.74631,0.203539823
0.0984,-1.06018,-0.30903,-0.19343,-0.8749,0.460176991
0.61644,0.08162,-0.45254,0.14185,0.49226,0.194690265
0.45446,-0.11352,-0.67847,0.02611,0.44322,0.247787611
0.36545,-0.47829,-0.73069,1.17965,0.07635,0.283185841
0.16783,-0.17681,-0.38782,2.46017,0.19421,0.283185841
0.3041,-0.44996,-0.61068,1.97448,0.06811,0.283185841
0.3997,-0.8246,-0.712,1.29348,0.17,0.283185841
0.32245,-0.83833,-0.8145,1.33701,0.11485,0.309734513
-0.1908,-0.24026,-0.84323,2.40442,0.33746,0.247787611
-0.01759,-0.3899,-0.97683,1.7368,0.32349,0.309734513
0.0984,-1.06018,-0.30903,-0.19343,-0.8749,0.460176991
0.0984,-1.06018,-0.30903,-0.19343,-0.8749,0.460176991
0.42822,-0.57509,-0.38041,0.58837,-0.32293,0.451327434
-0.3056,-0.11689,-0.4581,0.41597,-0.51646,0.362831858
0.64625,-0.53182,-0.22836,0.14783,-1.25314,0.415929204
1.11141,0.42917,-0.00702,-1.33918,0.99974,0.424778761
0.63158,0.82345,-0.11325,-0.51944,1.13624,0.451327434
0.08925,1.20779,0.00987,0.00529,1.17245,0.407079646
-0.2298,-0.53697,-0.44294,0.23759,-1.04255,0.292035398
0.61671,0.38502,-0.21719,-0.9218,0.61428,0.274336283
0.15986,0.23931,-0.52005,-1.70962,0.88217,0.230088496
0.36321,0.1167,-0.72188,-1.78335,0.89396,0.230088496
0.47733,0.38871,-0.50163,-1.78702,1.14697,0.159292035
0.22377,0.55992,-0.47468,-1.48689,1.26982,0.159292035
0.69996,0.39605,-0.34796,-1.45054,1.01301,0.230088496
0.89036,0.25845,-0.61847,-1.38025,0.48341,0.292035398
0.96059,0.54778,-1.22898,-0.88815,0.39405,0.300884956
0.99722,1.25642,-1.73638,-0.24106,0.15573,0.309734513
0.93675,2.41711,-0.78673,0.00227,0.45162,0.398230088
0.65851,1.59554,-1.08488,-1.10813,0.6858,0.345132743
0.67629,1.28665,-1.11789,-1.54286,0.7298,0.389380531
0.95311,0.37666,-1.18717,-0.29175,-0.9316,0.433628319
0.69528,0.10266,-0.73844,0.37323,-0.45068,0.442477876
0.33245,-0.15436,-0.57616,0.24637,-0.25961,0.451327434
1.04717,-0.25306,-0.3476,-0.24582,-0.40494,0.380530973
0.65142,-0.05953,-0.61408,-0.25812,0.015,0.345132743
0.53005,-0.18913,-0.64239,0.52054,-0.08149,0.265486726
0.08577,0.08741,-1.03861,-0.21075,-0.0057,0.221238938
-0.08108,-0.11679,-1.42685,-0.74556,-0.14193,0.265486726
0.00005,-0.16633,-1.33657,-1.08081,0.00605,0.283185841
-0.12949,-0.01171,-1.17006,-0.82626,-0.07354,0.265486726
-0.3555,0.3723,-0.66608,-0.46995,0.06139,0.203539823
-0.21162,0.62147,-0.20312,0.11719,0.17417,0.17699115
0.40134,0.92208,-0.26461,0.66121,0.39414,0.132743363
0.92018,1.00468,-1.03754,0.53794,0.42161,0.14159292
0.53483,1.29261,-1.63486,-0.02461,0.22206,0.150442478
0.8839,1.33845,0.04725,0.5136,0.24377,0.203539823
1.73524,0.91266,0.26526,0.10269,-0.03733,0.238938053
1.03739,1.04287,-0.0379,-0.17588,0.11532,0.283185841
1.01958,1.19746,-0.29521,0.36541,0.26271,0.300884956
1.41592,1.017,-0.20829,0.66214,-0.21122,0.300884956
0.51246,0.28382,-0.51846,-0.69662,-0.39845,0.17699115
0.14575,0.22156,-0.23848,-0.83638,-0.28733,0.17699115
-0.03474,0.03174,0.06061,-0.90619,-0.14322,0.185840708
-0.15528,-0.18635,-0.09093,-0.84174,-0.35377,0.283185841
-0.3864,-0.61366,0.09093,-0.48546,-0.33592,0.185840708
-0.28112,-0.77638,0.01066,-0.72556,-0.4305,0.150442478
-0.17674,-0.19388,-0.11047,-0.64869,-0.3664,0.159292035
-0.02643,0.18242,-0.27165,-0.67454,-0.27656,0.256637168
0.36619,0.78503,-0.625,-0.79284,-0.0409,0.300884956
0.6709,1.12217,-0.6988,-1.45424,0.27672,0.318584071
0.81426,1.46988,-0.44322,-1.06713,0.20285,0.274336283
1.07876,1.70637,0.1178,-0.66116,0.12266,0.221238938
0.62828,1.13587,0.44043,-1.47257,0.39679,0.221238938
0.06657,-0.09705,-0.34451,-1.16791,-0.34232,0.309734513
0.35718,-0.57142,-0.37039,-0.77603,-0.84257,0.17699115
0.44766,-0.68273,-0.07873,-0.61801,-0.80393,0.212389381
0.39763,-0.80616,0.24911,-0.46522,-0.63404,0.194690265
0.21149,-0.69443,0.40841,-1.0154,-0.13831,0.203539823
-0.02677,-0.71034,0.40026,-0.37329,-0.17129,0.123893805
-0.26206,-0.86783,0.252,-0.54115,-0.61732,0.159292035
-0.04716,-0.72621,0.14347,-0.75363,-0.89971,0.212389381
-0.0074,-0.79184,0.11648,-0.55746,-0.7445,0.283185841
0.4793,0.063,0.18157,-1.54768,1.23125,0.238938053
0.709,-0.17985,0.09678,-1.33808,1.25164,0.265486726
1.03066,-0.28844,0.28118,-1.65753,0.98964,0.318584071
0.69748,0.03619,0.68216,-2.05521,0.7937,0.283185841
1.31417,0.35309,0.63659,-0.6919,0.92143,0.371681416
2.18773,-0.37243,1.22906,-0.34793,-0.6533,0.407079646
0.65989,0.42442,-0.09121,-0.54586,-0.30805,0.469026549
0.45304,0.83683,-0.58874,-0.814,-0.1137,0.415929204
0.5699,1.50066,-1.091,-0.4972,-0.31382,0.398230088
1.1984,1.05007,0.46968,-1.43017,-0.04275,0.362831858
1.73164,0.69117,0.79342,-1.6315,-0.47001,0.362831858
1.86805,0.14229,0.74082,-0.90534,-1.27356,0.212389381
1.20785,-0.40522,0.51921,-0.42057,-1.14883,0.194690265
0.776,-0.75976,0.52731,-0.16148,-0.70609,0.132743363
0.49908,-0.54653,0.27547,-0.44047,-0.34632,0.238938053
0.11308,-0.6165,0.10818,0.04558,-0.36002,0.194690265
-0.07699,-0.60575,-0.19556,-0.35981,-0.37813,0.247787611
-0.33469,-0.59225,-0.16899,-0.37841,-0.33022,0.203539823
-0.30397,-0.82177,-0.10157,-0.58698,-0.45271,0.212389381
-0.39077,-0.64451,-0.04735,-0.14012,-0.34187,0.150442478
0.27892,-0.40113,0.17554,-1.23417,0.27407,0.194690265
1.23956,-0.00183,1.05972,-1.82965,0.88074,0.265486726
0.28222,0.67723,0.01975,-1.92355,0.37312,0.274336283
0.19515,1.19828,-0.07583,-1.34229,0.46323,0.247787611
0.09624,1.63991,-0.10897,-0.59147,0.67425,0.327433628
-0.08908,1.54513,-0.19256,-0.50426,0.84168,0.336283186
-0.36131,1.47622,-0.23181,-0.65663,1.05954,0.300884956
-0.54097,1.5524,-0.02479,-0.60353,1.05047,0.17699115
-0.36106,0.93808,-0.23809,-0.27816,-0.21689,0.17699115
-0.23693,1.08227,-0.54353,-1.57361,0.85267,0.150442478
-0.00034,0.74876,-0.37414,-1.95181,0.77763,0.203539823
-0.19941,-0.05137,-0.76371,-1.57535,-0.05229,0.318584071
0.15083,0.30838,-0.53976,-1.81258,1.36579,0.424778761
0.5849,0.12566,-0.16356,-2.33911,1.33166,0.469026549
0.82355,-0.06149,-0.12085,-1.93535,1.21628,0.362831858
1.0174,-0.24,0.11462,-1.38823,0.81697,0.336283186
-0.85027,-0.27775,0.78651,-0.51898,1.76906,0.008849558
-1.00129,-0.33072,0.8309,-0.87488,0.36305,0.008849558
-1.13199,-0.66537,0.90614,-0.46086,-0.15634,0.017699115
-0.94197,-0.70131,0.99857,-1.18099,-0.13347,0.017699115
-0.61661,-0.64523,1.26685,-1.47984,0.01692,0.088495575
0.47683,-1.2031,1.29889,-0.08363,0.1619,0.123893805
0.63623,-0.96808,2.22397,-0.34491,-0.92791,0.123893805
-0.75431,0.24664,1.36175,0.20652,-0.00359,0.14159292
-1.01041,0.89371,1.25758,0.87422,0.2099,0.088495575
1.01421,1.1536,0.52992,-0.32508,-0.14354,0.345132743
1.40159,0.81576,0.27985,0.65684,-0.21398,0.353982301
1.41827,0.03054,0.17665,-0.90119,-0.67204,0.380530973
-0.09901,0.12407,0.61029,-0.73167,-0.81524,0.292035398
-0.26501,-0.09725,0.50175,-0.42777,-0.93386,0.212389381
-0.70561,-0.30671,0.89387,-0.05037,-0.57062,0.132743363
-0.73308,-0.29521,0.76515,-0.01431,-0.4922,0.10619469
-0.80269,-0.49218,0.67252,-0.34423,-0.56093,0.053097345
-0.56882,-0.60657,0.54367,-0.36131,-0.24041,0.017699115
-0.80216,-0.93306,0.22907,-0.83392,-0.38552,0.017699115
-0.83097,-0.56316,0.53966,-0.44978,-0.5551,0.026548673
-0.67348,-0.72045,0.80847,-0.75261,-0.57328,0.026548673
1.17261,-1.13328,1.72971,-0.33447,-0.48136,0.008849558
1.57898,-0.04152,0.99976,0.75359,0.20526,0.044247788
0.31994,1.09438,0.8431,1.02026,-0.0723,0.07079646
-0.07192,1.59912,0.63352,1.27285,-0.17882,0.132743363
-0.13582,1.4855,0.66464,1.40207,0.09886,0.115044248
-0.33418,1.41578,0.47005,0.92929,-0.092,0.088495575
-0.15442,1.85773,-0.56707,1.27513,0.203,0.026548673
-0.08114,2.04114,-0.69472,0.91769,0.25848,0.097345133
0.13294,2.16582,-0.26705,1.17611,0.02118,0.221238938
-0.09201,1.72071,0.51031,0.61882,-0.14308,0.247787611
0.44694,1.26482,1.34487,0.79977,-0.40124,0.265486726
0.18214,0.74946,1.3892,-0.11936,-0.3739,0.150442478
0.18343,-0.0266,1.22171,-0.41463,-0.67415,0.168141593
0.07878,-0.28768,1.43202,-0.52117,-0.63459,0.088495575
-0.1416,-0.06775,1.62027,-0.1183,-0.58477,0.185840708
-0.80748,0.2178,1.0583,-0.33452,-0.03454,0.238938053
-0.94809,0.41226,0.96057,-0.14289,0.11144,0.17699115
-1.15779,0.27389,0.97932,-0.40993,-0.0502,0.203539823
-1.21265,0.40207,0.99712,-0.11285,-0.01134,0.159292035
-0.94754,0.35726,1.1661,-0.14666,0.195,0.132743363
-1.19822,0.43175,1.11424,-0.12526,0.0725,0.079646018
-1.05541,0.16685,1.17929,-0.31124,-0.11945,0.10619469
-0.64689,0.26604,1.35042,-0.09748,0.02033,0.088495575
-0.36815,0.7582,1.57871,1.22788,0.12645,0.185840708
-0.54179,1.77485,1.07138,1.65041,-0.18515,0.017699115
-0.47021,1.77966,0.51727,1.68082,-0.03817,0.03539823
-0.26547,0.76011,1.55754,2.09011,4.06706,0.008849558
-0.90497,0.84142,1.96378,2.03476,1.42217,0.03539823
-1.26956,0.64158,1.56552,1.11961,1.49348,0.10619469
-1.24621,0.43279,1.90873,1.50277,4.91646,0.10619469
-1.34169,0.38021,0.9381,0.63616,1.089,0.079646018
-1.15644,0.26219,1.0131,0.19696,-0.08205,0.017699115
-1.26247,0.17073,0.88261,-0.30608,-0.13443,0.017699115
-1.22736,0.5299,0.87364,0.03627,-0.06634,0.008849558
-0.44877,-0.03847,1.31899,-0.61556,-0.15371,0.008849558
0.42626,-0.50543,1.3944,-0.05172,0.18381,0.008849558
-0.96869,0.10377,0.90867,-0.18507,0.06013,0.044247788
-1.34618,0.04799,0.65241,-0.66608,-0.09626,0.044247788
-1.32445,-0.02794,0.86238,-0.8986,0.06777,0.053097345
-0.73619,-0.40721,0.63484,-1.06884,0.59263,0.088495575
-0.66704,-0.60096,0.6898,-0.96545,0.35634,0.088495575
-0.14781,-0.54514,0.87831,-0.87619,0.48316,0.088495575
0.84923,-0.63938,0.89075,-0.18203,-0.58153,0.079646018
2.08054,-0.52855,5.92624,4.14419,21.13312,0.10619469
0.24124,-1.39153,1.43525,0.24184,3.32027,0.061946903
-0.44242,-0.9775,2.2582,0.77149,5.3289,0.026548673
-0.78063,-0.72173,2.01437,0.62772,3.81353,0.026548673
-1.25189,-0.08335,1.09627,0.01584,-0.08073,0.07079646
-0.85102,-0.71634,2.1532,0.37457,5.92656,0.07079646
-0.90478,-0.45764,1.57064,-0.03678,1.09258,0.044247788
-0.38913,-0.17475,1.94506,0.38022,-0.1911,0.03539823
-1.21363,-0.0121,0.80352,-0.53508,-0.23791,0.053097345
0.25077,0.29568,1.54435,0.30968,-0.55245,0.115044248
-1.19545,0.38868,1.03388,0.23922,0.04327,0.088495575
-1.41336,0.58123,0.6242,0.13098,0.13038,0.088495575
-1.4538,0.61943,0.72148,0.40187,0.16148,0.008849558
-1.60864,0.56774,0.74958,0.56445,0.38806,0.008849558
-1.65002,0.65259,0.62564,0.48289,0.32161,0.044247788
-1.50579,0.28376,0.45914,-0.31753,0.01684,0.044247788
-0.49296,0.27489,0.58629,-0.3277,0.37895,0.044247788
-1.36998,-0.32071,1.17689,0.38449,2.31397,0.008849558
-1.19823,-0.43366,2.8925,2.08787,11.52616,0.017699115
-1.70109,-0.15939,3.60235,3.45637,17.51746,0.044247788
-0.45719,-0.52033,0.98788,0.28781,1.73212,0.044247788
-0.15873,-0.06913,1.13709,-0.21278,0.41907,0.07079646
-0.72739,-0.39496,1.01768,-0.33515,-0.02253,0.132743363
2.07388,-0.1065,1.97428,0.71152,-0.11819,0.203539823
2.13785,0.1634,1.79583,1.59531,-0.10573,0.17699115
1.23656,0.3532,1.30373,1.05561,-0.20694,0.10619469
-0.6407,-0.81054,0.83627,0.1452,0.12125,0.03539823
-0.62996,-0.89072,0.83432,0.12019,0.02401,0.03539823
-0.63009,-0.90755,0.88266,0.13301,0.10876,0.008849558
-0.69628,-0.90053,0.8842,0.03153,0.19068,0.008849558
-0.66396,-0.83396,0.96345,0.23518,0.09266,0.079646018
-0.75206,-0.88563,1.20405,0.15401,-0.02459,0.123893805
-0.61639,-0.60565,1.48826,-1.34406,0.07764,0.221238938
0.14903,-0.05722,1.17114,-0.92529,-0.46443,0.14159292
0.10497,0.73449,0.8535,0.54314,-0.13262,0.150442478
0.63642,3.33303,0.21389,4.6524,-1.48157,0.159292035
1.2746,3.46948,-0.03399,4.82249,-2.18791,0.265486726
1.42806,3.37107,0.06449,4.85448,-2.52133,0.300884956
2.0495,3.31729,0.01773,4.64973,-2.95811,0.433628319
1.56004,2.43001,0.25078,2.54773,-2.20866,0.477876106
-0.42917,1.637,-0.15267,0.76772,-0.43594,0.495575221
-0.04392,1.33475,0.30886,0.60888,-0.50768,0.327433628
0.33733,0.59455,0.88331,0.14539,-0.6505,0.194690265
-0.15949,1.29053,0.67281,1.68757,0.14341,0.097345133
-1.46305,1.38044,1.16219,1.89038,0.48402,0.132743363
-1.28223,1.23192,0.89649,1.64266,0.55139,0.159292035
-1.27553,1.19378,1.0083,1.69001,0.53661,0.115044248
-1.43031,1.11355,1.00447,1.39313,0.43336,0.17699115
-1.42965,0.88597,0.99668,1.01836,0.36066,0.132743363
-1.29164,1.319,0.95014,1.62177,0.29666,0.115044248
-0.94751,1.20134,1.07204,1.43584,0.06491,0.03539823
-1.09486,1.13959,0.84897,1.27262,0.37448,0.03539823
-0.46564,1.30347,0.80717,1.46586,0.19509,0.044247788
-0.72488,1.24851,0.88516,1.53987,0.3415,0.07079646
-0.23474,1.90985,0.66493,2.5185,0.34323,0.053097345
-0.23862,2.38598,0.42869,2.94562,0.30924,0.044247788
-0.41995,2.55884,0.31306,3.17601,0.35065,0.061946903
0.37893,2.1266,0.23281,2.8672,0.24068,0.061946903
0.57101,1.55412,1.03076,2.20656,0.03809,0.044247788
0.11756,1.41651,1.22682,2.02536,0.0712,0.008849558
-0.13213,0.7107,1.2142,1.11123,0.10553,0.132743363
-0.57335,0.9491,1.47851,1.26179,0.06166,0.150442478
-1.25897,0.9086,1.01853,1.03694,0.18517,0.053097345
-1.05892,0.70472,0.7072,0.75113,0.15786,0.053097345
-1.20538,0.68577,0.95644,0.63236,0.11681,0.044247788
-1.32987,0.98371,0.82291,0.89315,0.30149,0.026548673
-1.26663,0.57007,0.96633,0.21711,0.15815,0.053097345
-1.09495,0.31667,1.08457,0.23368,0.28728,0.10619469
-0.81095,0.72758,1.47276,0.92172,0.21349,0.194690265
-0.68334,1.07947,1.7651,1.67202,0.22412,0.238938053
-0.16173,1.16087,1.45905,2.02927,0.27798,0.194690265
0.65277,2.76323,0.06596,2.84845,-1.67711,0.265486726
0.54233,2.13766,0.19985,1.58287,-0.89766,0.318584071
0.10563,1.99106,0.2069,1.09694,-0.48333,0.327433628
0.17239,1.80959,0.57204,1.08437,-0.41752,0.283185841
1.63394,2.06795,1.34508,2.77842,-1.97833,0.265486726
2.09741,1.95185,1.11348,3.5163,-2.65826,0.203539823
-0.19806,0.98599,0.84881,0.3616,-0.67422,0.132743363
-0.72712,0.80809,0.88169,0.35277,-0.14027,0.079646018
-0.62789,0.63091,0.98754,0.16936,-0.17588,0.061946903
-0.82448,0.4879,0.70501,-0.03044,0.01017,0.097345133
-0.86131,0.47142,0.86246,0.20246,-0.02508,0.14159292
-1.02743,0.8396,1.15502,0.70023,-0.08191,0.17699115
-0.32536,0.87347,1.80041,-0.22054,-0.76373,0.10619469
0.27663,0.50837,2.05339,-0.76475,-0.86418,0.10619469
0.16076,0.7303,1.81122,0.29789,-0.37667,0.07079646
0.27404,1.02163,1.80259,1.16284,-0.37449,0.097345133
0.53409,1.42115,1.29344,1.46731,-0.27345,0.150442478
1.08205,1.86644,0.82115,2.3285,-0.27229,0.194690265
-0.07232,1.8838,-0.17154,0.72862,-0.38192,0.265486726
0.04965,1.76099,-0.12857,0.43747,0.05409,0.292035398
-0.19992,1.59958,0.5892,0.45903,0.06634,0.265486726
-0.18866,1.61957,0.58804,0.56738,0.03678,0.256637168
0.38352,1.42184,0.73016,0.71564,-0.22974,0.159292035
1.16572,0.93476,1.54139,0.56004,-0.81256,0.123893805
0.14821,0.8002,1.09368,0.58228,-0.48183,0.132743363
-0.41673,0.78695,1.09504,0.35757,-0.30934,0.185840708
-0.73771,0.56747,0.84454,0.02286,-0.29341,0.159292035
-0.49689,0.24332,0.99098,0.47762,0.54302,0.008849558
-0.30194,0.21973,0.87526,0.17979,0.28991,0.061946903
0.05483,0.41301,1.15835,0.38739,0.01666,0.132743363
0.10451,0.22054,1.12119,0.16581,-0.12907,0.203539823
-0.17135,0.84784,1.67362,0.67003,-0.31578,0.247787611
0.5474,1.07498,1.84398,1.6822,-0.17663,0.17699115
0.70851,1.2652,1.10581,1.71636,-0.22868,0.159292035
0.14541,1.54517,0.6827,1.23381,-0.08845,0.097345133
0.23244,1.66833,0.79472,1.51688,-0.15093,0.221238938
0.2217,0.61808,0.66875,1.29839,0.53695,0.398230088
-0.52968,-0.29306,0.32092,-0.87706,-0.83949,0.274336283
-0.15053,1.21286,1.10114,0.53966,0.53135,0.14159292
0.1358,1.36765,0.96649,0.83905,-0.08323,0.053097345
0.40061,1.132,1.06007,0.51697,0.14819,0.123893805
0.39359,-0.15071,1.25923,-0.34651,-0.8438,0.123893805
-0.51014,-0.12889,1.11113,0.24154,-0.6638,0.115044248
-0.84309,-0.07253,0.98138,-0.45434,-0.22338,0.061946903
-0.7123,-0.146,0.99147,-0.62488,-0.37484,0.088495575
-0.64979,-0.4899,0.99909,-0.33701,-0.4948,0.097345133
-0.68747,-0.44552,1.15579,0.15142,-0.49153,0.132743363
-0.34347,-0.56293,1.45321,0.03542,-0.65913,0.115044248
-0.61881,-0.56627,1.07702,-0.25405,-0.6139,0.097345133
-0.82239,-0.53044,1.04726,-0.31648,-0.67357,0.097345133
-0.59863,-0.68879,1.0002,-0.20196,-0.872,0.123893805
-0.09901,-0.81414,1.10877,-0.38199,-1.5308,0.10619469
-0.40548,-0.27487,0.36746,-0.3215,-1.60207,0.079646018
0.27499,1.23949,1.06377,-1.94779,-0.11705,0.079646018
-0.29993,1.45229,0.42199,-1.60764,0.35978,0.194690265
-0.43362,1.12114,0.45165,-1.30657,0.22774,0.238938053
-0.7881,0.75042,0.14925,-1.45543,-0.45896,0.256637168
-0.8374,0.04909,-0.07503,-0.65451,-1.60881,0.168141593
-0.96559,-0.16398,0.42856,-0.92899,-1.56605,0.194690265
-0.8466,-0.05377,0.75276,-0.27529,-1.57965,0.150442478
-0.58016,-0.53163,0.39458,-0.5398,-1.21641,0.221238938
-0.79093,-0.09579,0.2232,-0.25338,-1.15894,0.283185841
-0.96681,-0.19306,0.09909,-0.60208,-1.11961,0.345132743
-1.01736,-0.49234,0.68816,-1.05915,-0.49817,0.115044248
-1.03168,-0.44375,0.75389,-0.48864,-0.56578,0.230088496
-0.86125,-0.42326,0.69389,-0.20041,-0.40892,0.194690265
-0.64867,-0.5848,0.84102,-0.25905,-0.55639,0.265486726
-0.38687,-0.73651,1.00938,-0.07945,-0.49648,0.203539823
0.45081,-1.34764,1.03731,-0.02271,-0.98625,0.185840708
0.73009,-0.40964,0.64767,-0.81012,-0.50209,0.238938053
0.05558,0.25692,-0.02819,-1.1439,-0.79786,0.265486726
-0.00656,1.17301,-0.70148,-1.16049,-0.4389,0.265486726
-0.06063,1.33192,0.75737,-1.57314,0.07953,0.203539823
0.54977,0.94245,1.06199,-2.17778,-0.49482,0.168141593
0.49202,-0.06741,0.86859,-0.33803,-1.40348,0.132743363
0.94577,0.02534,0.79141,-0.21472,-1.25773,0.221238938
0.031,-0.03907,0.61539,0.13704,-0.91009,0.221238938
-0.35351,-0.13253,0.50645,-0.56494,-0.95272,0.230088496
-0.28107,-0.46374,0.68395,-0.98669,-0.67746,0.238938053
-0.3857,-0.37897,0.84326,-0.54943,-0.54481,0.221238938
-0.70641,-0.39061,0.80163,-0.39271,-0.52384,0.212389381
-0.80238,-0.32201,0.70724,-0.18985,-0.41149,0.221238938
-0.73445,-0.50946,0.46632,-0.46274,-0.68454,0.14159292
-0.31069,-0.57096,0.28293,-0.2769,-1.02045,0.079646018
0.08352,0.06579,0.08219,-1.3019,-0.90127,0.150442478
-0.05644,0.98219,-0.00041,-0.54318,-0.57646,0.221238938
0.50578,1.32355,-0.42254,0.18544,-0.4859,0.230088496
-0.14147,1.78683,-0.59376,-0.28175,-0.50535,0.274336283
-0.10439,2.25796,-0.73653,0.18596,-0.3609,0.238938053
0.26406,2.19405,-1.32214,0.03145,-0.11546,0.371681416
-0.46134,-0.15723,0.51451,-0.29143,-0.57919,0.389380531
-0.33073,-0.32166,1.91897,0.06449,5.47964,0.274336283
0.3429,-0.53547,1.04437,-0.27358,-0.9577,0.168141593
0.16322,-0.32353,1.21146,-0.59487,-0.88032,0.203539823
0.0907,-0.32492,1.02015,-0.20936,-1.14643,0.159292035
-0.87607,0.18001,1.01114,0.19213,-0.9069,0.203539823
-0.44776,-0.23556,1.14793,-0.03267,-0.93187,0.14159292
-0.45428,-0.47064,1.57783,-0.12208,-0.71546,0.150442478
-0.83825,-0.76538,1.52943,-0.60395,-0.50388,0.088495575
